Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),Total Acceleration (m/s2),Total Acceleration (g)
25.6588783,-2.597788,-0.234639,-9.555551,9.905155,164.73204,185.161102,-12.387978,-1.262790826
25.6608753,-2.593,-0.253793,-9.579494,9.927474,164.784973,185.590088,-12.426287,-1.266695923
25.6628799,-2.602577,-0.234639,-9.577099,9.927199,164.738205,185.151657,-12.414315,-1.265475535
25.6648827,-2.597788,-0.22985,-9.577099,9.925833,164.767151,185.05632,-12.404737,-1.264499185
25.6668854,-2.578634,-0.237033,-9.591465,9.934875,164.891495,185.251984,-12.407132,-1.264743323
25.6688862,-2.597788,-0.258582,-9.586677,9.935781,164.766708,185.684448,-12.443047,-1.268404383
25.670887,-2.600183,-0.24661,-9.574705,9.924553,164.741714,185.417923,-12.421498,-1.266207747
25.672884,-2.604971,-0.232245,-9.57231,9.923152,164.718842,185.094696,-12.409526,-1.26498736
25.6748867,-2.604971,-0.220273,-9.613013,9.96215,164.786285,184.833359,-12.438257,-1.267916106
25.6768837,-2.569057,-0.220273,-9.615408,9.955132,164.988647,184.900604,-12.404738,-1.264499286
25.6788883,-2.573845,-0.22985,-9.60583,9.947335,164.943176,185.103104,-12.409525,-1.264987258
25.680891,-2.581028,-0.234639,-9.608225,9.95162,164.904602,185.194427,-12.423892,-1.266451784
25.6828938,-2.590605,-0.234639,-9.591465,9.937932,164.826324,185.175323,-12.416709,-1.265719572
25.6848946,-2.604971,-0.237033,-9.58907,9.939433,164.741928,185.199173,-12.431074,-1.267183894
25.6868954,-2.604971,-0.227456,-9.593859,9.943829,164.753922,184.990189,-12.426286,-1.266695821
25.6888981,-2.597788,-0.222668,-9.601042,9.948773,164.806839,184.899094,-12.421498,-1.266207747
25.6908989,-2.593,-0.217879,-9.603436,9.949729,164.839233,184.80304,-12.414315,-1.265475535
25.6928978,-2.588211,-0.222668,-9.601042,9.946277,164.859879,184.91713,-12.411921,-1.265231498
25.6948986,-2.585817,-0.227456,-9.574705,9.920341,164.831161,185.026962,-12.387978,-1.262790826
25.6969013,-2.573845,-0.215485,-9.58907,9.93083,164.924957,184.78569,-12.3784,-1.261814475
25.6989021,-2.581028,-0.217879,-9.58907,9.932746,164.883972,184.825211,-12.387977,-1.262790724
25.7009048,-2.597788,-0.222668,-9.593859,9.941841,164.796005,184.899094,-12.414315,-1.265475535
25.7029057,-2.585817,-0.22985,-9.584282,9.92964,164.844421,185.079605,-12.399949,-1.264011111
25.7049065,-2.597788,-0.237033,-9.57231,9.921382,164.756287,185.21347,-12.407131,-1.264743221
25.7069054,-2.602577,-0.241822,-9.555551,9.906586,164.701752,185.308472,-12.39995,-1.264011213
25.7089081,-2.604971,-0.24661,-9.538791,9.891169,164.660324,185.40802,-12.390372,-1.263034862
25.7109089,-2.600183,-0.251399,-9.541185,9.892339,164.68808,185.522476,-12.392767,-1.263279001
25.7129097,-2.593,-0.241822,-9.557945,9.906384,164.758606,185.327957,-12.392767,-1.263279001
25.7149105,-2.597788,-0.24661,-9.562734,9.912375,164.736816,185.422882,-12.407132,-1.264743323
25.7169113,-2.595394,-0.22985,-9.569917,9.918277,164.769531,185.060959,-12.395161,-1.263523038
25.7189102,-2.602577,-0.225062,-9.574705,9.924668,164.739273,184.942444,-12.402344,-1.26425525
25.720911,-2.597788,-0.225062,-9.567522,9.916483,164.754944,184.951508,-12.390372,-1.263034862
25.7229156,-2.604971,-0.22985,-9.567522,9.918477,164.712738,185.04245,-12.402343,-1.264255148
25.7249165,-2.590605,-0.234639,-9.569917,9.917136,164.793762,185.175323,-12.395161,-1.263523038
25.7269249,-2.600183,-0.241822,-9.577099,9.926744,164.747833,185.313324,-12.419104,-1.26596371
25.7289257,-2.600183,-0.239427,-9.577099,9.926686,164.749069,185.261017,-12.416709,-1.265719572
25.7309265,-2.578634,-0.22985,-9.581888,9.925461,164.880676,185.093689,-12.390372,-1.263034862
25.7329273,-2.583422,-0.227456,-9.584282,9.928961,164.858887,185.031601,-12.39516,-1.263522936
25.7349281,-2.583422,-0.225062,-9.596253,9.940463,164.878067,184.978912,-12.404737,-1.264499185
25.7369289,-2.593,-0.234639,-9.596253,9.943178,164.820297,185.170578,-12.423892,-1.266451784
25.7389259,-2.593,-0.244216,-9.596253,9.943408,164.815399,185.380402,-12.433469,-1.267428033
25.7409286,-2.581028,-0.249005,-9.596253,9.940412,164.879166,185.510559,-12.426286,-1.266695821
25.7429276,-2.57624,-0.249005,-9.615408,9.957664,164.934402,185.520737,-12.440653,-1.268160347
25.7449284,-2.590605,-0.249005,-9.61062,9.956769,164.847763,185.490311,-12.45023,-1.269136595
25.7469311,-2.588211,-0.249005,-9.584282,9.930725,164.82132,185.495361,-12.421498,-1.266207747
25.7489338,-2.57624,-0.239427,-9.579494,9.922753,164.885529,185.309631,-12.395161,-1.263523038
25.7509384,-2.571451,-0.24661,-9.579494,9.921687,164.90834,185.478088,-12.397555,-1.263767074
25.7529392,-2.55948,-0.232245,-9.593859,9.932119,165.003738,185.184769,-12.385584,-1.262546789
25.7549419,-2.571451,-0.234639,-9.593859,9.935267,164.936127,185.213669,-12.399949,-1.264011111
25.7569427,-2.573845,-0.241822,-9.591465,9.933748,164.915573,185.367386,-12.407132,-1.264743323
25.7589493,-2.581028,-0.24661,-9.596253,9.940352,164.880432,185.457886,-12.423891,-1.266451682
25.7609501,-2.581028,-0.249005,-9.584282,9.928855,164.86116,185.510559,-12.414315,-1.265475535
25.7629547,-2.57624,-0.232245,-9.579494,9.922583,164.889175,185.151215,-12.387979,-1.262790928
25.7649555,-2.571451,-0.241822,-9.584282,9.926192,164.91806,185.372345,-12.397555,-1.263767074
25.7669601,-2.561874,-0.249005,-9.591465,9.930831,164.978149,185.551498,-12.402344,-1.26425525
25.7689629,-2.581028,-0.241822,-9.591465,9.935612,164.875748,185.352539,-12.414315,-1.265475535
25.7709675,-2.60976,-0.234639,-9.57231,9.924466,164.691101,185.137543,-12.416709,-1.265719572
25.7729721,-2.602577,-0.237033,-9.577099,9.927257,164.737,185.203934,-12.416709,-1.265719572
25.7749729,-2.549903,-0.244216,-9.603436,9.939197,165.064941,185.470795,-12.397555,-1.263767074
25.7769737,-2.554691,-0.26337,-9.60583,9.943228,165.031418,185.885986,-12.423891,-1.266451682
25.7789745,-2.583422,-0.258582,-9.584282,9.929723,164.842667,185.715851,-12.426286,-1.266695821
25.7809753,-2.645674,-0.234639,-9.550762,9.913208,164.458817,185.068176,-12.431075,-1.267183996
25.7829742,-2.595394,-0.237033,-9.579494,9.927686,164.780487,185.218262,-12.411921,-1.265231498
25.7849751,-2.549903,-0.234639,-9.608225,9.943593,165.077042,185.257477,-12.392767,-1.263279001
25.7869701,-2.530748,-0.256187,-9.62259,9.953118,165.192856,185.78035,-12.409525,-1.264987258
25.7889709,-2.619337,-0.237033,-9.543579,9.899343,164.592758,185.170822,-12.399949,-1.264011111
25.7909737,-2.648068,-0.225062,-9.534002,9.897481,164.424103,184.857956,-12.407132,-1.264743323
25.7929745,-2.621731,-0.208302,-9.560339,9.91549,164.618744,184.542725,-12.390372,-1.263034862
25.7949772,-2.600183,-0.210696,-9.569917,9.919106,164.751968,184.632629,-12.380796,-1.262058716
25.796978,-2.554691,-0.222668,-9.598648,9.935294,165.042191,184.981323,-12.376007,-1.26157054
25.7989807,-2.578634,-0.234639,-9.603436,9.946376,164.910675,185.199219,-12.416709,-1.265719572
25.8009815,-2.600183,-0.239427,-9.596253,9.945168,164.778107,185.261017,-12.435863,-1.267672069
25.8029842,-2.650462,-0.220273,-9.58907,9.951067,164.49826,184.750793,-12.459805,-1.27011264
25.804987,-2.638491,-0.222668,-9.596253,9.954863,164.574371,184.823883,-12.457412,-1.269868705
25.8069859,-2.616942,-0.234639,-9.593859,9.947139,164.684128,185.12352,-12.44544,-1.268648318
25.8089867,-2.554691,-0.253793,-9.598648,9.936041,165.026077,185.67337,-12.407132,-1.264743323
25.8109856,-2.566663,-0.256187,-9.58907,9.929937,164.944092,185.700012,-12.41192,-1.265231397
25.8129864,-2.585817,-0.251399,-9.579494,9.92554,164.82608,185.552979,-12.41671,-1.265719674
25.8149929,-2.612154,-0.217879,-9.601042,9.952428,164.729553,184.76799,-12.431075,-1.267183996
25.8169956,-2.600183,-0.210696,-9.627379,9.974556,164.838791,184.632629,-12.438258,-1.267916208
25.8189926,-2.581028,-0.210696,-9.627379,9.969581,164.944672,184.666855,-12.419103,-1.265963609
25.8209934,-2.581028,-0.22985,-9.577099,9.92146,164.860153,185.088989,-12.387977,-1.262790724
25.8229942,-2.588211,-0.253793,-9.524426,9.873091,164.727798,185.600372,-12.36643,-1.260594292
25.824995,-2.597788,-0.256187,-9.529214,9.880286,164.680466,185.632156,-12.383189,-1.26230265
25.826992,-2.612154,-0.237033,-9.553157,9.906681,164.647354,185.184952,-12.402344,-1.26425525
25.8289986,-2.597788,-0.217879,-9.591465,9.939425,164.794617,184.794235,-12.407132,-1.264743323
25.8309937,-2.564268,-0.210696,-9.598648,9.9375,164.994659,184.69722,-12.373612,-1.261326402
25.8330002,-2.521171,-0.24661,-9.581888,9.91109,165.191284,185.586655,-12.349669,-1.258885729
25.835001,-2.535537,-0.256187,-9.565128,9.898801,165.081192,185.769516,-12.356852,-1.259617941
25.8370018,-2.604971,-0.253793,-9.531608,9.884423,164.645477,185.56456,-12.390372,-1.263034862
25.8390045,-2.669616,-0.222668,-9.538791,9.907823,164.31308,184.767899,-12.431075,-1.267183996
25.8410053,-2.667222,-0.210696,-9.553157,9.92075,164.354156,184.516678,-12.431075,-1.267183996
25.8430042,-2.602577,-0.237033,-9.584282,9.934186,164.747925,185.203934,-12.423892,-1.266451784
25.845005,-2.573845,-0.244216,-9.58907,9.931495,164.910721,185.420212,-12.407131,-1.264743221
25.8470078,-2.583422,-0.244216,-9.567522,9.913182,164.825104,185.400238,-12.39516,-1.263522936
25.8490086,-2.612154,-0.22985,-9.553157,9.906512,164.650909,185.028656,-12.395161,-1.263523038
25.8510132,-2.616942,-0.21309,-9.584282,9.937417,164.679749,184.655167,-12.414314,-1.265475433
25.853014,-2.604971,-0.220273,-9.58907,9.939048,164.750061,184.833359,-12.414314,-1.265475433
25.8550167,-2.588211,-0.22985,-9.596253,9.941818,164.849213,185.074936,-12.414314,-1.265475433
25.8570175,-2.616942,-0.232245,-9.562734,9.917067,164.637802,185.071518,-12.411921,-1.265231498
25.8590183,-2.636096,-0.234639,-9.560339,9.919886,164.526718,185.086487,-12.431074,-1.267183894
25.8610191,-2.643279,-0.222668,-9.557945,9.919215,164.488922,184.815186,-12.423892,-1.266451784
25.863018,-2.643279,-0.220273,-9.579494,9.939926,164.52327,184.763641,-12.443046,-1.268404281
25.8650208,-2.604971,-0.222668,-9.58907,9.939101,164.748932,184.885651,-12.416709,-1.265719572
25.8670216,-2.569057,-0.239427,-9.586677,9.927827,164.936188,185.324402,-12.395161,-1.263523038
25.8690243,-2.566663,-0.251399,-9.581888,9.922879,164.935944,185.594147,-12.39995,-1.264011213
25.8710232,-2.581028,-0.258582,-9.565128,9.910613,164.826996,185.721115,-12.404738,-1.264499286
25.873024,-2.588211,-0.241822,-9.553157,9.900511,164.777954,185.337769,-12.38319,-1.262302752
25.875021,-2.595394,-0.227456,-9.560339,9.908979,164.756195,185.008514,-12.383189,-1.26230265
25.8770218,-2.600183,-0.208302,-9.567522,9.916744,164.749405,184.580215,-12.376007,-1.26157054
25.8790245,-2.573845,-0.239427,-9.555551,9.899018,164.862701,185.314545,-12.368823,-1.260838226
25.8810253,-2.566663,-0.234639,-9.553157,9.894727,164.901535,185.223343,-12.354459,-1.259374006
25.8830299,-2.600183,-0.215485,-9.560339,9.909967,164.735245,184.737442,-12.376007,-1.26157054
25.8850346,-2.626519,-0.203513,-9.567522,9.923583,164.605255,184.430649,-12.397554,-1.263766972
25.8870392,-2.624125,-0.198725,-9.569917,9.925161,164.624237,184.330734,-12.392767,-1.263279001
25.8890362,-2.604971,-0.225062,-9.584282,9.934535,164.74054,184.937927,-12.414315,-1.265475535
25.8910408,-2.595394,-0.249005,-9.58907,9.937221,164.788757,185.48024,-12.433469,-1.267428033
25.8930378,-2.595394,-0.249005,-9.591465,9.93953,164.792404,185.48024,-12.435864,-1.267672171
25.8950405,-2.616942,-0.244216,-9.579494,9.933515,164.657394,185.331467,-12.440652,-1.268160245
25.8970432,-2.621731,-0.222668,-9.560339,9.915802,164.612183,184.854568,-12.404738,-1.264499286
25.8990421,-2.607365,-0.205908,-9.562734,9.913961,164.703262,184.515366,-12.376007,-1.26157054
25.9010448,-2.581028,-0.21309,-9.560339,9.904907,164.842865,184.71965,-12.354457,-1.259373802
25.9030457,-2.573845,-0.217879,-9.562734,9.905455,164.884201,184.838623,-12.354458,-1.259373904
25.9050465,-2.60976,-0.21309,-9.569917,9.921671,164.697708,184.667923,-12.392767,-1.263279001
25.9070473,-2.633702,-0.217879,-9.577099,9.935023,164.573715,184.729156,-12.42868,-1.266939857
25.9090481,-2.628914,-0.249005,-9.586677,9.94372,164.599609,185.410782,-12.464596,-1.270601019
25.9110489,-2.60976,-0.256187,-9.584282,9.936545,164.698105,185.606491,-12.450229,-1.269136493
25.9130554,-2.55948,-0.260976,-9.591465,9.930521,164.984802,185.822006,-12.411921,-1.265231498
25.9150505,-2.55948,-0.268159,-9.591465,9.930713,164.980698,185.98111,-12.419104,-1.26596371
25.9170513,-2.578634,-0.260976,-9.574705,9.919296,164.853409,185.779053,-12.414315,-1.265475535
25.919054,-2.583422,-0.234639,-9.562734,9.90833,164.822769,185.189636,-12.380795,-1.262058614
25.9210587,-2.57624,-0.227456,-9.560339,9.90398,164.862671,185.045563,-12.364035,-1.260350153
25.9230595,-2.573845,-0.210696,-9.555551,9.898365,164.876678,184.679825,-12.340092,-1.25790948
25.9250622,-2.569057,-0.225062,-9.541185,9.883568,164.874908,185.006607,-12.335304,-1.257421407
25.927063,-2.585817,-0.234639,-9.522031,9.869679,164.747559,185.18486,-12.342487,-1.258153619
25.9290619,-2.597788,-0.22985,-9.555551,9.905043,164.734406,185.05632,-12.383189,-1.26230265
25.9310646,-2.614548,-0.220273,-9.598648,9.950801,164.711548,184.81575,-12.433469,-1.267428033
25.9330654,-2.607365,-0.220273,-9.61062,9.960465,164.76944,184.828949,-12.438258,-1.267916208
25.9350662,-2.561874,-0.237033,-9.598648,9.937476,164.995163,185.286148,-12.397555,-1.263767074
25.9370689,-2.55948,-0.265765,-9.596253,9.935273,164.989227,185.928085,-12.421498,-1.266207747
25.9390697,-2.571451,-0.275342,-9.586677,9.929378,164.902985,186.11174,-12.43347,-1.267428135
25.9410706,-2.600183,-0.256187,-9.591465,9.940965,164.762024,185.626999,-12.447835,-1.268892457
25.9430656,-2.621731,-0.227456,-9.593859,9.948233,164.661133,184.95845,-12.443046,-1.268404281
25.9450684,-2.612154,-0.189148,-9.601042,9.95184,164.741943,184.141602,-12.402344,-1.26425525
25.9470634,-2.566663,-0.210696,-9.593859,9.933493,164.974213,184.692856,-12.371218,-1.261082365
25.9490643,-2.554691,-0.225062,-9.581888,9.919158,165.016022,185.034622,-12.361641,-1.260106116
25.9510651,-2.583422,-0.241822,-9.57231,9.917746,164.833572,185.347595,-12.397554,-1.263766972
25.9530659,-2.604971,-0.24661,-9.567522,9.91888,164.704224,185.40802,-12.419103,-1.265963609
25.9550667,-2.619337,-0.244216,-9.591465,9.945691,164.662384,185.326614,-12.455018,-1.269624669
25.9570675,-2.590605,-0.239427,-9.608225,9.954223,164.849152,185.280365,-12.438257,-1.267916106
25.9590683,-2.54272,-0.268159,-9.58907,9.924092,165.070053,186.020233,-12.399949,-1.264011111
25.9610691,-2.54272,-0.26337,-9.579494,9.91471,165.058594,185.913498,-12.385584,-1.262546789
25.9630737,-2.57624,-0.260976,-9.557945,9.902496,164.841385,185.784393,-12.395161,-1.263523038
25.9650707,-2.628914,-0.217879,-9.555551,9.912982,164.567184,184.737732,-12.402344,-1.26425525
25.9670753,-2.624125,-0.205908,-9.555551,9.911457,164.599136,184.486649,-12.385584,-1.262546789
25.9690762,-2.57624,-0.21309,-9.567522,9.910595,164.880356,184.728378,-12.356852,-1.259617941
25.971077,-2.554691,-0.220273,-9.543579,9.882048,164.960938,184.928024,-12.318543,-1.255712844
25.9730759,-2.55948,-0.234639,-9.553157,9.892866,164.941528,185.237915,-12.347276,-1.258641794
25.9750767,-2.597788,-0.234639,-9.565128,9.914395,164.746613,185.161102,-12.397555,-1.263767074
25.9770794,-2.626519,-0.225062,-9.57231,9.928665,164.602829,184.897614,-12.423891,-1.266451682
25.9790802,-2.624125,-0.222668,-9.591465,9.946447,164.646515,184.850159,-12.438258,-1.267916208
25.9810791,-2.585817,-0.232245,-9.62259,9.966676,164.900833,185.132233,-12.440652,-1.268160245
25.9830799,-2.566663,-0.270553,-9.596253,9.937255,164.946671,186.017349,-12.433469,-1.267428033
25.9850807,-2.588211,-0.268159,-9.569917,9.917361,164.788986,185.915176,-12.426287,-1.266695923
25.9870815,-2.621731,-0.24661,-9.553157,9.909445,164.589264,185.373657,-12.421498,-1.266207747
25.9890823,-2.633702,-0.222668,-9.557945,9.916667,164.542053,184.832611,-12.414315,-1.265475535
25.9910851,-2.604971,-0.205908,-9.567522,9.917951,164.723862,184.519501,-12.378401,-1.261814577
25.9930859,-2.57624,-0.225062,-9.581888,9.924729,164.896317,184.992722,-12.38319,-1.262302752
25.9950886,-2.564268,-0.237033,-9.586677,9.926532,164.963989,185.281235,-12.387978,-1.262790826
25.9970894,-2.581028,-0.241822,-9.577099,9.921744,164.854095,185.352539,-12.399949,-1.264011111
25.9990921,-2.631308,-0.217879,-9.574705,9.932081,164.583313,184.733444,-12.423892,-1.266451784
26.0010948,-2.636096,-0.21309,-9.57231,9.930939,164.555267,184.62149,-12.421496,-1.266207543
26.0030956,-2.600183,-0.232245,-9.591465,9.940376,164.774475,185.104034,-12.423893,-1.266451886
26.0050964,-2.557086,-0.241822,-9.584282,9.922481,164.997803,185.402359,-12.38319,-1.262302752
26.0070992,-2.554691,-0.253793,-9.562734,9.90135,164.972397,185.67337,-12.371218,-1.261082365
26.0091,-2.583422,-0.268159,-9.536397,9.883767,164.764633,185.926071,-12.387978,-1.262790826
26.0110989,-2.633702,-0.22985,-9.531608,9.891449,164.497971,184.987717,-12.39516,-1.263522936
26.0130997,-2.628914,-0.210696,-9.531608,9.889749,164.533524,184.582214,-12.371218,-1.261082365
26.0151005,-2.595394,-0.198725,-9.567522,9.915293,164.780197,184.378494,-12.361641,-1.260106116
26.0171051,-2.581028,-0.239427,-9.581888,9.92631,164.862549,185.299835,-12.402343,-1.264255148
26.0191059,-2.57624,-0.24661,-9.57231,9.915995,164.870956,185.467972,-12.39516,-1.263522936
26.0211086,-2.614548,-0.234639,-9.534002,9.888787,164.605835,185.128189,-12.383189,-1.26230265
26.0231094,-2.628914,-0.232245,-9.538791,9.897154,164.534531,185.048538,-12.39995,-1.264011213
26.0251141,-2.636096,-0.234639,-9.557945,9.917579,164.523026,185.086487,-12.42868,-1.266939857
26.0271149,-2.585817,-0.24661,-9.591465,9.936975,164.84671,185.447845,-12.423892,-1.266451784
26.0291176,-2.573845,-0.249005,-9.61062,9.952421,164.940491,185.525833,-12.43347,-1.267428135
26.0311184,-2.578634,-0.24661,-9.584282,9.928173,164.875702,185.462921,-12.409526,-1.26498736
26.0331249,-2.612154,-0.237033,-9.538791,9.892829,164.62532,185.184952,-12.387978,-1.262790826
26.0351238,-2.631308,-0.225062,-9.536397,9.895317,164.520996,184.888748,-12.392767,-1.263279001
26.0371265,-2.619337,-0.215485,-9.58907,9.942718,164.672684,184.702957,-12.423892,-1.266451784
26.0391273,-2.569057,-0.215485,-9.598648,9.93884,164.965866,184.794571,-12.38319,-1.262302752
26.0411282,-2.569057,-0.220273,-9.596253,9.936632,164.960022,184.900604,-12.385583,-1.262546687
26.0431347,-2.590605,-0.237033,-9.560339,9.907951,164.778015,185.227844,-12.387977,-1.262790724
26.0451355,-2.619337,-0.208302,-9.538791,9.894081,164.598953,184.54686,-12.36643,-1.260594292
26.0471363,-2.616942,-0.203513,-9.541185,9.895657,164.618073,184.446808,-12.36164,-1.260106014
26.0491409,-2.593,-0.21309,-9.562734,9.910345,164.779892,184.697968,-12.368824,-1.260838328
26.0511379,-2.57624,-0.234639,-9.593859,9.936508,164.909561,185.204025,-12.404738,-1.264499286
26.0531425,-2.566663,-0.239427,-9.579494,9.920271,164.93869,185.32933,-12.385584,-1.262546789
26.0551414,-2.595394,-0.234639,-9.541185,9.89067,164.723434,185.165833,-12.371218,-1.261082365
26.0571423,-2.616942,-0.234639,-9.531608,9.887113,164.588837,185.12352,-12.383189,-1.26230265
26.0591431,-2.626519,-0.215485,-9.553157,9.909986,164.577896,184.690155,-12.395161,-1.263523038
26.0611477,-2.588211,-0.217879,-9.598648,9.94386,164.858551,184.81189,-12.404738,-1.264499286
26.0631485,-2.561874,-0.22985,-9.598648,9.937307,164.998795,185.126831,-12.390372,-1.263034862
26.0651512,-2.554691,-0.270553,-9.577099,9.915668,164.984344,186.045334,-12.402343,-1.264255148
26.067152,-2.597788,-0.253793,-9.557945,9.907938,164.725677,185.579849,-12.409526,-1.26498736
26.0691528,-2.621731,-0.237033,-9.560339,9.916135,164.605194,185.166122,-12.419103,-1.265963609
26.0711536,-2.638491,-0.208302,-9.579494,9.938396,164.555176,184.513992,-12.426287,-1.266695923
26.0731564,-2.595394,-0.227456,-9.58907,9.936704,164.799728,185.008514,-12.41192,-1.265231397
26.0751572,-2.581028,-0.237033,-9.591465,9.935496,164.87822,185.247131,-12.409526,-1.26498736
26.0771599,-2.590605,-0.251399,-9.574705,9.922168,164.792282,185.54277,-12.416709,-1.265719572
26.0791607,-2.60976,-0.227456,-9.567522,9.919681,164.687317,184.981079,-12.404738,-1.264499286
26.0811634,-2.624125,-0.21309,-9.562734,9.918534,164.606979,184.642487,-12.399949,-1.264011111
26.0831642,-2.612154,-0.215485,-9.586677,9.938519,164.708847,184.715836,-12.414316,-1.265475637
26.0851631,-2.581028,-0.234639,-9.603436,9.946997,164.897415,185.194427,-12.419103,-1.265963609
26.0871639,-2.57624,-0.24661,-9.601042,9.943733,164.914154,185.467972,-12.423892,-1.266451784
26.0891685,-2.597788,-0.24661,-9.565128,9.914686,164.740448,185.422882,-12.409526,-1.26498736
26.0911694,-2.60976,-0.22985,-9.57231,9.924355,164.693451,185.033249,-12.41192,-1.265231397
26.0931721,-2.619337,-0.215485,-9.584282,9.938099,164.665405,184.702957,-12.419104,-1.26596371
26.0951748,-2.581028,-0.234639,-9.598648,9.942375,164.890198,185.194427,-12.414315,-1.265475535
26.0971775,-2.554691,-0.24661,-9.579494,9.917356,165.001389,185.513809,-12.380795,-1.262058614
26.0991802,-2.561874,-0.251399,-9.577099,9.917017,164.955338,185.604538,-12.390372,-1.263034862
26.101181,-2.583422,-0.24661,-9.565128,9.910932,164.820206,185.452866,-12.39516,-1.263522936
26.1031761,-2.619337,-0.227456,-9.550762,9.906044,164.608521,184.962967,-12.397555,-1.263767074
26.1051769,-2.636096,-0.217879,-9.579494,9.937966,164.564117,184.724884,-12.433469,-1.267428033
26.1071796,-2.57624,-0.234639,-9.60583,9.948067,164.927536,185.204025,-12.416709,-1.265719572
26.1091805,-2.564268,-0.24661,-9.61062,9.949889,164.994766,185.493347,-12.421498,-1.266207747
26.1111813,-2.57624,-0.265765,-9.596253,9.939604,164.896408,185.889786,-12.438258,-1.267916208
26.1131859,-2.628914,-0.260976,-9.579494,9.937101,164.582199,185.669266,-12.469384,-1.271089093
26.1151886,-2.636096,-0.232245,-9.577099,9.935984,164.553665,185.034851,-12.44544,-1.268648318
26.1171932,-2.593,-0.220273,-9.613013,9.959026,164.852493,184.855576,-12.426286,-1.266695821
26.119194,-2.552297,-0.232245,-9.620196,9.955719,165.082733,185.19928,-12.404738,-1.264499286
26.1211929,-2.549903,-0.249005,-9.608225,9.943942,165.069489,185.577393,-12.407133,-1.264743425
26.1231937,-2.573845,-0.268159,-9.586677,9.929801,164.893921,185.947968,-12.428681,-1.266939959
26.1251984,-2.624125,-0.256187,-9.569917,9.926478,164.596619,185.575989,-12.450229,-1.269136493
26.1271992,-2.631308,-0.244216,-9.574705,9.932693,164.570496,185.302521,-12.450229,-1.269136493
26.1292,-2.597788,-0.215485,-9.596253,9.943995,164.802948,184.741791,-12.409526,-1.26498736
26.1312008,-2.571451,-0.24661,-9.608225,9.94943,164.951416,185.478088,-12.426286,-1.266695821
26.1332092,-2.552297,-0.265765,-9.601042,9.93805,165.036179,185.944641,-12.419104,-1.26596371
26.13521,-2.573845,-0.256187,-9.565128,9.908683,164.86821,185.684204,-12.39516,-1.263522936
26.1372032,-2.593,-0.244216,-9.557945,9.906443,164.75737,185.380402,-12.395161,-1.263523038
26.1392078,-2.604971,-0.220273,-9.57231,9.922879,164.724609,184.833359,-12.397554,-1.263766972
26.1412086,-2.581028,-0.217879,-9.596253,9.939681,164.89476,184.825211,-12.39516,-1.263522936
26.1432133,-2.561874,-0.251399,-9.598648,9.937829,164.987579,185.604538,-12.411921,-1.265231498
26.1452141,-2.545114,-0.265765,-9.57231,9.908449,165.033173,185.961304,-12.383189,-1.26230265
26.1472168,-2.593,-0.256187,-9.555551,9.904434,164.747314,185.642487,-12.404738,-1.264499286
26.1492138,-2.636096,-0.234639,-9.567522,9.926809,164.537766,185.086487,-12.438257,-1.267916106
26.1512146,-2.643279,-0.210696,-9.579494,9.939719,164.527573,184.557419,-12.433469,-1.267428033
26.1532116,-2.597788,-0.222668,-9.596253,9.944153,164.799606,184.899094,-12.416709,-1.265719572
26.1552124,-2.571451,-0.244216,-9.58907,9.930875,164.923996,185.425232,-12.404737,-1.264499185
26.1572113,-2.540326,-0.253793,-9.574705,9.90922,165.070175,185.705246,-12.368824,-1.260838328
26.1592178,-2.585817,-0.241822,-9.560339,9.906816,164.802155,185.342682,-12.387978,-1.262790826
26.1612186,-2.612154,-0.225062,-9.562734,9.915638,164.667877,184.924408,-12.39995,-1.264011213
26.1632195,-2.602577,-0.203513,-9.591465,9.940373,164.774521,184.471252,-12.397555,-1.263767074
26.1652203,-2.554691,-0.208302,-9.591465,9.928043,165.038208,184.661407,-12.354458,-1.259373904
26.1672249,-2.552297,-0.215485,-9.584282,9.920641,165.037506,184.825912,-12.352064,-1.259129867
26.1692257,-2.583422,-0.260976,-9.560339,9.906677,164.805115,185.768417,-12.404737,-1.264499185
26.1712303,-2.600183,-0.234639,-9.555551,9.905784,164.718719,185.156372,-12.390373,-1.263034964
26.1732292,-2.631308,-0.222668,-9.557945,9.916032,164.555344,184.836975,-12.411921,-1.265231498
26.17523,-2.614548,-0.191542,-9.579494,9.931729,164.694977,184.190002,-12.385584,-1.262546789
26.1772251,-2.578634,-0.205908,-9.591465,9.934181,164.906311,184.56546,-12.376007,-1.26157054
26.1792316,-2.54272,-0.239427,-9.596253,9.930299,165.096634,185.379227,-12.3784,-1.261814475
26.1812325,-2.583422,-0.258582,-9.567522,9.913547,164.817337,185.715851,-12.409526,-1.26498736
26.1832371,-2.600183,-0.253793,-9.555551,9.906256,164.708725,185.574753,-12.409527,-1.264987462
26.1852341,-2.602577,-0.232245,-9.550762,9.901737,164.699295,185.099365,-12.385584,-1.262546789
26.1872368,-2.583422,-0.215485,-9.586677,9.931005,164.86821,184.768036,-12.385584,-1.262546789
26.1892376,-2.569057,-0.205908,-9.58907,9.929387,164.955902,184.582413,-12.364035,-1.260350153
26.1912384,-2.564268,-0.241822,-9.553157,9.894279,164.911163,185.387314,-12.359247,-1.25986208
26.1932354,-2.60976,-0.253793,-9.557945,9.911083,164.659225,185.554413,-12.421498,-1.266207747
